date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:29:57	15378/15378	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Mar%202020%2016:29:57%20GMT	https://www.listadefornecedoresoficial.com/politica-de-privacidade	C:/My%20Web%20Sites/politica-de-privacidade/www.listadefornecedoresoficial.com/politica-de-privacidade.html	(from )
10:29:58	296/296	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Mar%202020%2016:29:58%20GMT	https://www.listadefornecedoresoficial.com/robots.txt		(from )
10:29:58	126894/126894	---M-Z	200	added ('OK')	text/css	etag:%228042f522ecf2d51:0%22	https://www.listadefornecedoresoficial.com/builder/elements/css/bootstrap.css	C:/My%20Web%20Sites/politica-de-privacidade/www.listadefornecedoresoficial.com/builder/elements/css/bootstrap.css	(from https://www.listadefornecedoresoficial.com/politica-de-privacidade)
10:29:58	55491/55491	---M-Z	200	added ('OK')	text/css	etag:%228042f522ecf2d51:0%22	https://www.listadefornecedoresoficial.com/builder/elements/css/style.css	C:/My%20Web%20Sites/politica-de-privacidade/www.listadefornecedoresoficial.com/builder/elements/css/style.css	(from https://www.listadefornecedoresoficial.com/politica-de-privacidade)
10:29:58	39751/39751	---M-Z	200	added ('OK')	text/css	etag:%220d98d23ecf2d51:0%22	https://www.listadefornecedoresoficial.com/Content/font-awesome.css	C:/My%20Web%20Sites/politica-de-privacidade/www.listadefornecedoresoficial.com/Content/font-awesome.css	(from https://www.listadefornecedoresoficial.com/politica-de-privacidade)
10:29:58	8068/8068	---M-Z	200	added ('OK')	text/css	etag:%228042f522ecf2d51:0%22	https://www.listadefornecedoresoficial.com/builder/elements/css/magnific-popup.css	C:/My%20Web%20Sites/politica-de-privacidade/www.listadefornecedoresoficial.com/builder/elements/css/magnific-popup.css	(from https://www.listadefornecedoresoficial.com/politica-de-privacidade)
10:29:59	15128/15128	---M-Z	200	added ('OK')	text/css	etag:%228042f522ecf2d51:0%22	https://www.listadefornecedoresoficial.com/builder/elements/css/iconfont-style.css	C:/My%20Web%20Sites/politica-de-privacidade/www.listadefornecedoresoficial.com/builder/elements/css/iconfont-style.css	(from https://www.listadefornecedoresoficial.com/politica-de-privacidade)
10:29:59	74361/74361	---M-Z	200	added ('OK')	text/css	etag:%228042f522ecf2d51:0%22	https://www.listadefornecedoresoficial.com/builder/elements/scripts/animations/animate.css	C:/My%20Web%20Sites/politica-de-privacidade/www.listadefornecedoresoficial.com/builder/elements/scripts/animations/animate.css	(from https://www.listadefornecedoresoficial.com/politica-de-privacidade)
10:29:59	3641/3641	---M-Z	200	added ('OK')	text/css	etag:%228042f522ecf2d51:0%22	https://www.listadefornecedoresoficial.com/builder/elements/css/popup.css	C:/My%20Web%20Sites/politica-de-privacidade/www.listadefornecedoresoficial.com/builder/elements/css/popup.css	(from https://www.listadefornecedoresoficial.com/politica-de-privacidade)
10:30:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Mar%202020%2016:30:00%20GMT	http://blob.llimages.com/machine-files/builder/menudrop.css	C:/My%20Web%20Sites/politica-de-privacidade/blob.llimages.com/machine-files/builder/menudrop.8.delayed	(from https://www.listadefornecedoresoficial.com/politica-de-privacidade)
